SampleCode,Year,Month,Date,Site,Station,Species,Genus,Abbrv,Rare_genera,Broad_Taxa_group,Density_N_mL,Density_%,Biovolume_um3_mL,Biovolume_%,Total_Sample_Density,Total_Sample_Biovolume,Cells_mL
19_10LPC_Phyto_L_peak,2019,October,10/22/2019,Lookout Point,C (peak),Cyclotella stelligera,Cyclotella,Cycl,N,Diatom (Bacillariophyceae),670.6681034,47.91666667,36886.74569,2.064744287,1399.655172,1786504.31,
19_10LPC_Phyto_L_peak,2019,October,10/22/2019,Lookout Point,C (peak),Fragilaria crotonensis,Fragilaria,Frag,N,Diatom (Bacillariophyceae),194.3965517,13.88888889,1469637.931,82.26332971,1399.655172,1786504.31,
19_10LPC_Phyto_L_peak,2019,October,10/22/2019,Lookout Point,C (peak),Stephanodiscus hantzschii,Stephanodiscus,Step,N,Diatom (Bacillariophyceae),174.9568966,12.5,20994.82759,1.175190424,1399.655172,1786504.31,
19_10LPC_Phyto_L_peak,2019,October,10/22/2019,Lookout Point,C (peak),Melosira ambigua,Melosira,Melo,N,Diatom (Bacillariophyceae),136.0775862,9.722222222,200374.2457,11.21599565,1399.655172,1786504.31,
19_10LPC_Phyto_L_peak,2019,October,10/22/2019,Lookout Point,C (peak),Cryptomonas erosa,Cryptomonas,Cryp,N,Cryptophyte (Cryptophyta),48.59913793,3.472222222,25271.55172,1.414581066,1399.655172,1786504.31,
19_10LPC_Phyto_L_peak,2019,October,10/22/2019,Lookout Point,C (peak),Rhodomonas minuta,Rhodomonas,Rhod,N,Cryptophyte (Cryptophyta),38.87931034,2.777777778,777.5862069,0.043525571,1399.655172,1786504.31,
19_10LPC_Phyto_L_peak,2019,October,10/22/2019,Lookout Point,C (peak),Ankistrodesmus falcatus,Ankistrodesmus,Anki,N,Green algae (Chlorophyta & Charophyta),38.87931034,2.777777778,971.9827586,0.054406964,1399.655172,1786504.31,
19_10LPC_Phyto_L_peak,2019,October,10/22/2019,Lookout Point,C (peak),Nitzschia paleacea,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),29.15948276,2.083333333,2857.62931,0.159956474,1399.655172,1786504.31,
19_10LPC_Phyto_L_peak,2019,October,10/22/2019,Lookout Point,C (peak),Melosira granulata,Melosira,Melo,N,Diatom (Bacillariophyceae),19.43965517,1.388888889,16037.71552,0.897714908,1399.655172,1786504.31,
19_10LPC_Phyto_L_peak,2019,October,10/22/2019,Lookout Point,C (peak),Synedra rumpens,Synedra,Syne,N,Diatom (Bacillariophyceae),9.719827586,0.694444444,1360.775862,0.07616975,1399.655172,1786504.31,
19_10LPC_Phyto_L_peak,2019,October,10/22/2019,Lookout Point,C (peak),Synedra radians,Synedra,Syne,N,Diatom (Bacillariophyceae),9.719827586,0.694444444,3499.137931,0.195865071,1399.655172,1786504.31,
19_10LPC_Phyto_L_peak,2019,October,10/22/2019,Lookout Point,C (peak),Cosmarium sp.,Cosmarium,Cosm,N,Green algae (Chlorophyta & Charophyta),9.719827586,0.694444444,2041.163793,0.114254625,1399.655172,1786504.31,
19_10LPC_Phyto_L_peak,2019,October,10/22/2019,Lookout Point,C (peak),Navicula cascadensis,Navicula,Navi,N,Diatom (Bacillariophyceae),9.719827586,0.694444444,583.1896552,0.032644178,1399.655172,1786504.31,
19_10LPC_Phyto_L_peak,2019,October,10/22/2019,Lookout Point,C (peak),Dolichospermum flos-aquae,Dolichospermum,Doli,N,Bluegreen algae (Cyanobacteria),9.719827586,0.694444444,5209.827586,0.291621328,1399.655172,1786504.31,77.75862069
19_10LPC_Phyto_L_depth,2019,October,10/22/2019,Lookout Point,C (depth),Cyclotella stelligera,Cyclotella,Cycl,N,Diatom (Bacillariophyceae),465.5483871,38.70967742,25605.16129,1.305147422,1202.666667,1961859.699,
19_10LPC_Phyto_L_depth,2019,October,10/22/2019,Lookout Point,C (depth),Fragilaria crotonensis,Fragilaria,Frag,N,Diatom (Bacillariophyceae),193.9784946,16.12903226,1466477.419,74.74935237,1202.666667,1961859.699,
19_10LPC_Phyto_L_depth,2019,October,10/22/2019,Lookout Point,C (depth),Melosira ambigua,Melosira,Melo,N,Diatom (Bacillariophyceae),87.29032258,7.258064516,257070,13.1033835,1202.666667,1961859.699,
19_10LPC_Phyto_L_depth,2019,October,10/22/2019,Lookout Point,C (depth),Stephanodiscus hantzschii,Stephanodiscus,Step,N,Diatom (Bacillariophyceae),77.59139785,6.451612903,9310.967742,0.474599063,1202.666667,1961859.699,
19_10LPC_Phyto_L_depth,2019,October,10/22/2019,Lookout Point,C (depth),Rhodomonas minuta,Rhodomonas,Rhod,N,Cryptophyte (Cryptophyta),67.89247312,5.64516129,1357.849462,0.069212363,1202.666667,1961859.699,
19_10LPC_Phyto_L_depth,2019,October,10/22/2019,Lookout Point,C (depth),Cryptomonas erosa,Cryptomonas,Cryp,N,Cryptophyte (Cryptophyta),58.19354839,4.838709677,30260.64516,1.542446954,1202.666667,1961859.699,
19_10LPC_Phyto_L_depth,2019,October,10/22/2019,Lookout Point,C (depth),Synedra rumpens,Synedra,Syne,N,Diatom (Bacillariophyceae),48.49462366,4.032258065,6789.247312,0.346061817,1202.666667,1961859.699,
19_10LPC_Phyto_L_depth,2019,October,10/22/2019,Lookout Point,C (depth),Synedra radians,Synedra,Syne,N,Diatom (Bacillariophyceae),48.49462366,4.032258065,17458.06452,0.889873243,1202.666667,1961859.699,
19_10LPC_Phyto_L_depth,2019,October,10/22/2019,Lookout Point,C (depth),Ankistrodesmus falcatus,Ankistrodesmus,Anki,N,Green algae (Chlorophyta & Charophyta),38.79569892,3.225806452,969.8924731,0.049437402,1202.666667,1961859.699,
19_10LPC_Phyto_L_depth,2019,October,10/22/2019,Lookout Point,C (depth),Nitzschia paleacea,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),19.39784946,1.612903226,1900.989247,0.096897309,1202.666667,1961859.699,
19_10LPC_Phyto_L_depth,2019,October,10/22/2019,Lookout Point,C (depth),Synedra ulna,Synedra,Syne,N,Diatom (Bacillariophyceae),19.39784946,1.612903226,57902.58065,2.951412921,1202.666667,1961859.699,
19_10LPC_Phyto_L_depth,2019,October,10/22/2019,Lookout Point,C (depth),Dolichospermum flos-aquae,Dolichospermum,Doli,N,Bluegreen algae (Cyanobacteria),19.39784946,1.612903226,51986.23656,2.649844767,1202.666667,1961859.699,193.9784946
19_10LPC_Phyto_L_depth,2019,October,10/22/2019,Lookout Point,C (depth),Nitzschia acicularis,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),9.698924731,0.806451613,2715.698925,0.138424727,1202.666667,1961859.699,
19_10LPC_Phyto_L_depth,2019,October,10/22/2019,Lookout Point,C (depth),Limnothrix sp.,Limnothrix,Limn,Y,Bluegreen algae (Cyanobacteria),9.698924731,0.806451613,8729.032258,0.444936621,1202.666667,1961859.699,775.9139785
19_10LPC_Phyto_L_depth,2019,October,10/22/2019,Lookout Point,C (depth),Melosira granulata,Melosira,Melo,N,Diatom (Bacillariophyceae),9.698924731,0.806451613,16003.22581,0.815717139,1202.666667,1961859.699,
19_10LPC_Phyto_L_depth,2019,October,10/22/2019,Lookout Point,C (depth),Navicula cryptocephala,Navicula,Navi,N,Diatom (Bacillariophyceae),9.698924731,0.806451613,1794.301075,0.091459194,1202.666667,1961859.699,
19_10LPC_Phyto_L_depth,2019,October,10/22/2019,Lookout Point,C (depth),Nitzschia capitellata,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),9.698924731,0.806451613,3491.612903,0.177974649,1202.666667,1961859.699,
19_10LPC_Phyto_L_depth,2019,October,10/22/2019,Lookout Point,C (depth),Cosmarium sp.,Cosmarium,Cosm,N,Green algae (Chlorophyta & Charophyta),9.698924731,0.806451613,2036.774194,0.103818545,1202.666667,1961859.699,
19_10FCC_Phyto_L_peak,2019,October,10/22/2019,Fall Creek,C (peak),Rhodomonas minuta,Rhodomonas,Rhod,N,Cryptophyte (Cryptophyta),923.9236111,78.66666667,18478.47222,12.81884152,1174.479167,144150.875,
19_10FCC_Phyto_L_peak,2019,October,10/22/2019,Fall Creek,C (peak),Cryptomonas erosa,Cryptomonas,Cryp,N,Cryptophyte (Cryptophyta),73.0787037,6.222222222,38000.92593,26.36191138,1174.479167,144150.875,
19_10FCC_Phyto_L_peak,2019,October,10/22/2019,Fall Creek,C (peak),Stephanodiscus astraea minutula,Stephanodiscus,Step,N,Diatom (Bacillariophyceae),46.97916667,4,16442.70833,11.40659627,1174.479167,144150.875,
19_10FCC_Phyto_L_peak,2019,October,10/22/2019,Fall Creek,C (peak),Melosira italica,Melosira,Melo,N,Diatom (Bacillariophyceae),20.87962963,1.777777778,33436.63889,23.1955851,1174.479167,144150.875,
19_10FCC_Phyto_L_peak,2019,October,10/22/2019,Fall Creek,C (peak),Dinobryon sertularia,Dinobryon,Dino,N,Golden algae (Chrysophyceae),20.87962963,1.777777778,2505.555556,1.738148003,1174.479167,144150.875,
19_10FCC_Phyto_L_peak,2019,October,10/22/2019,Fall Creek,C (peak),Oocystis pusilla,Oocystis,Oocy,N,Green algae (Chlorophyta & Charophyta),10.43981481,0.888888889,3382.5,2.346499804,1174.479167,144150.875,
19_10FCC_Phyto_L_peak,2019,October,10/22/2019,Fall Creek,C (peak),Achnanthes minutissima,Achnanthes,Achn,N,Diatom (Bacillariophyceae),10.43981481,0.888888889,521.9907407,0.362114167,1174.479167,144150.875,
19_10FCC_Phyto_L_peak,2019,October,10/22/2019,Fall Creek,C (peak),Synedra rumpens,Synedra,Syne,N,Diatom (Bacillariophyceae),10.43981481,0.888888889,1461.574074,1.013919669,1174.479167,144150.875,
19_10FCC_Phyto_L_peak,2019,October,10/22/2019,Fall Creek,C (peak),Chlamydomonas sp.,Chlamydomonas,Chla,N,Green algae (Chlorophyta & Charophyta),10.43981481,0.888888889,3392.939815,2.353742088,1174.479167,144150.875,
19_10FCC_Phyto_L_peak,2019,October,10/22/2019,Fall Creek,C (peak),Navicula cryptocephala,Navicula,Navi,N,Diatom (Bacillariophyceae),5.219907407,0.444444444,965.6828704,0.66991121,1174.479167,144150.875,
19_10FCC_Phyto_L_peak,2019,October,10/22/2019,Fall Creek,C (peak),Stephanodiscus hantzschii,Stephanodiscus,Step,N,Diatom (Bacillariophyceae),5.219907407,0.444444444,626.3888889,0.434537001,1174.479167,144150.875,
19_10FCC_Phyto_L_peak,2019,October,10/22/2019,Fall Creek,C (peak),Oocystis lacustris,Oocystis,Oocy,N,Green algae (Chlorophyta & Charophyta),5.219907407,0.444444444,814.3055556,0.564898101,1174.479167,144150.875,
19_10FCC_Phyto_L_peak,2019,October,10/22/2019,Fall Creek,C (peak),Cosmarium sp.,Cosmarium,Cosm,N,Green algae (Chlorophyta & Charophyta),5.219907407,0.444444444,1096.180556,0.760439751,1174.479167,144150.875,
19_10FCC_Phyto_L_peak,2019,October,10/22/2019,Fall Creek,C (peak),Caloneis ventricosa,Caloneis,Calo,N,Diatom (Bacillariophyceae),5.219907407,0.444444444,1278.877315,0.88717971,1174.479167,144150.875,
19_10FCC_Phyto_L_peak,2019,October,10/22/2019,Fall Creek,C (peak),Nitzschia frustulum,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),5.219907407,0.444444444,626.3888889,0.434537001,1174.479167,144150.875,
19_10FCC_Phyto_L_peak,2019,October,10/22/2019,Fall Creek,C (peak),Dolichospermum flos-aquae,Dolichospermum,Doli,N,Bluegreen algae (Cyanobacteria),5.219907407,0.444444444,9792.546296,6.79326178,1174.479167,144150.875,146.1574074
19_10FCC_Phyto_L_peak,2019,October,10/22/2019,Fall Creek,C (peak),Gomphonema angustatum,Gomphonema,Gomp,N,Diatom (Bacillariophyceae),5.219907407,0.444444444,939.5833333,0.651805501,1174.479167,144150.875,
19_10FCC_Phyto_L_peak,2019,October,10/22/2019,Fall Creek,C (peak),Synedra ulna,Synedra,Syne,N,Diatom (Bacillariophyceae),5.219907407,0.444444444,10387.61574,7.20607193,1174.479167,144150.875,
19_10FCC_Phyto_L_depth,2019,October,10/22/2019,Fall Creek,C (depth),Rhodomonas minuta,Rhodomonas,Rhod,N,Cryptophyte (Cryptophyta),117.9084967,39.21568627,2358.169935,2.642007926,300.6666667,89256.73203,
19_10FCC_Phyto_L_depth,2019,October,10/22/2019,Fall Creek,C (depth),Cryptomonas erosa,Cryptomonas,Cryp,N,Cryptophyte (Cryptophyta),26.52941176,8.823529412,13795.29412,15.45574637,300.6666667,89256.73203,
19_10FCC_Phyto_L_depth,2019,October,10/22/2019,Fall Creek,C (depth),Achnanthes minutissima,Achnanthes,Achn,N,Diatom (Bacillariophyceae),20.63398693,6.862745098,1031.699346,1.155878468,300.6666667,89256.73203,
19_10FCC_Phyto_L_depth,2019,October,10/22/2019,Fall Creek,C (depth),Melosira italica,Melosira,Melo,N,Diatom (Bacillariophyceae),14.73856209,4.901960784,36097.68627,40.44253633,300.6666667,89256.73203,
19_10FCC_Phyto_L_depth,2019,October,10/22/2019,Fall Creek,C (depth),Dolichospermum flos-aquae,Dolichospermum,Doli,N,Bluegreen algae (Cyanobacteria),11.79084967,3.921568627,11849.80392,13.27608983,300.6666667,89256.73203,176.8627451
19_10FCC_Phyto_L_depth,2019,October,10/22/2019,Fall Creek,C (depth),Stephanodiscus astraea minutula,Stephanodiscus,Step,N,Diatom (Bacillariophyceae),11.79084967,3.921568627,4126.797386,4.623513871,300.6666667,89256.73203,
19_10FCC_Phyto_L_depth,2019,October,10/22/2019,Fall Creek,C (depth),Achnanthes lanceolata,Achnanthes,Achn,N,Diatom (Bacillariophyceae),11.79084967,3.921568627,2122.352941,2.377807133,300.6666667,89256.73203,
19_10FCC_Phyto_L_depth,2019,October,10/22/2019,Fall Creek,C (depth),Asterionella formosa,Asterionella,Aste,N,Diatom (Bacillariophyceae),8.843137255,2.941176471,2529.137255,2.833553501,300.6666667,89256.73203,
19_10FCC_Phyto_L_depth,2019,October,10/22/2019,Fall Creek,C (depth),Cyclotella stelligera,Cyclotella,Cycl,N,Diatom (Bacillariophyceae),5.895424837,1.960784314,324.248366,0.36327609,300.6666667,89256.73203,
19_10FCC_Phyto_L_depth,2019,October,10/22/2019,Fall Creek,C (depth),Nitzschia dissipata,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),5.895424837,1.960784314,1585.869281,1.77675033,300.6666667,89256.73203,
19_10FCC_Phyto_L_depth,2019,October,10/22/2019,Fall Creek,C (depth),Chlamydomonas sp.,Chlamydomonas,Chla,N,Green algae (Chlorophyta & Charophyta),5.895424837,1.960784314,1916.013072,2.14663144,300.6666667,89256.73203,
19_10FCC_Phyto_L_depth,2019,October,10/22/2019,Fall Creek,C (depth),Dinobryon sertularia,Dinobryon,Dino,N,Golden algae (Chrysophyceae),5.895424837,1.960784314,707.4509804,0.792602378,300.6666667,89256.73203,
19_10FCC_Phyto_L_depth,2019,October,10/22/2019,Fall Creek,C (depth),Scenedesmus quadricauda,Scenedesmus,Scen,N,Green algae (Chlorophyta & Charophyta),5.895424837,1.960784314,1341.20915,1.502642008,300.6666667,89256.73203,
19_10FCC_Phyto_L_depth,2019,October,10/22/2019,Fall Creek,C (depth),Nitzschia palea,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),5.895424837,1.960784314,1061.176471,1.188903567,300.6666667,89256.73203,
19_10FCC_Phyto_L_depth,2019,October,10/22/2019,Fall Creek,C (depth),Oocystis pusilla,Oocystis,Oocy,N,Green algae (Chlorophyta & Charophyta),5.895424837,1.960784314,1591.764706,1.78335535,300.6666667,89256.73203,
19_10FCC_Phyto_L_depth,2019,October,10/22/2019,Fall Creek,C (depth),Rhoicosphenia curvata,Rhoicosphenia,Rhoi,N,Diatom (Bacillariophyceae),2.947712418,0.980392157,344.8823529,0.386393659,300.6666667,89256.73203,
19_10FCC_Phyto_L_depth,2019,October,10/22/2019,Fall Creek,C (depth),Nitzschia frustulum,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),2.947712418,0.980392157,353.7254902,0.396301189,300.6666667,89256.73203,
19_10FCC_Phyto_L_depth,2019,October,10/22/2019,Fall Creek,C (depth),Stauroneis sp.,Stauroneis,Stau,N,Diatom (Bacillariophyceae),2.947712418,0.980392157,1002.222222,1.122853369,300.6666667,89256.73203,
19_10FCC_Phyto_L_depth,2019,October,10/22/2019,Fall Creek,C (depth),Nitzschia paleacea,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),2.947712418,0.980392157,288.875817,0.323645971,300.6666667,89256.73203,
19_10FCC_Phyto_L_depth,2019,October,10/22/2019,Fall Creek,C (depth),Achnanthes linearis,Achnanthes,Achn,N,Diatom (Bacillariophyceae),2.947712418,0.980392157,389.0980392,0.435931308,300.6666667,89256.73203,
19_10FCC_Phyto_L_depth,2019,October,10/22/2019,Fall Creek,C (depth),Kephyrion littorale,Kephyrion,Keph,N,Golden algae (Chrysophyceae),2.947712418,0.980392157,280.0326797,0.313738441,300.6666667,89256.73203,
19_10FCC_Phyto_L_depth,2019,October,10/22/2019,Fall Creek,C (depth),Amphora perpusilla,Amphora,Amph,N,Diatom (Bacillariophyceae),2.947712418,0.980392157,489.3202614,0.548216645,300.6666667,89256.73203,
19_10FCC_Phyto_L_depth,2019,October,10/22/2019,Fall Creek,C (depth),Synedra radians,Synedra,Syne,N,Diatom (Bacillariophyceae),2.947712418,0.980392157,1061.176471,1.188903567,300.6666667,89256.73203,
19_10FCC_Phyto_L_depth,2019,October,10/22/2019,Fall Creek,C (depth),Caloneis ventricosa minuta,Caloneis,Calo,N,Diatom (Bacillariophyceae),2.947712418,0.980392157,825.3594771,0.924702774,300.6666667,89256.73203,
19_10FCC_Phyto_L_depth,2019,October,10/22/2019,Fall Creek,C (depth),Navicula cryptocephala,Navicula,Navi,N,Diatom (Bacillariophyceae),2.947712418,0.980392157,545.3267974,0.610964333,300.6666667,89256.73203,
19_10FCC_Phyto_L_depth,2019,October,10/22/2019,Fall Creek,C (depth),Ankistrodesmus falcatus,Ankistrodesmus,Anki,N,Green algae (Chlorophyta & Charophyta),2.947712418,0.980392157,147.3856209,0.165125495,300.6666667,89256.73203,
19_10FCC_Phyto_L_depth,2019,October,10/22/2019,Fall Creek,C (depth),Cymbella minuta,Cymbella,Cymb,N,Diatom (Bacillariophyceae),2.947712418,0.980392157,1090.653595,1.221928666,300.6666667,89256.73203,
19_11CGC_Phyto_L_peak,2019,November,11/19/2019,Cougar,C (peak),Rhodomonas minuta,Rhodomonas,Rhod,N,Cryptophyte (Cryptophyta),309.4452555,68.11594203,6188.905109,9.439646515,454.2919708,65562.89051,
19_11CGC_Phyto_L_peak,2019,November,11/19/2019,Cougar,C (peak),Cryptomonas erosa,Cryptomonas,Cryp,N,Cryptophyte (Cryptophyta),42.79562044,9.420289855,22253.72263,33.94255875,454.2919708,65562.89051,
19_11CGC_Phyto_L_peak,2019,November,11/19/2019,Cougar,C (peak),Ankistrodesmus falcatus,Ankistrodesmus,Anki,N,Green algae (Chlorophyta & Charophyta),42.79562044,9.420289855,1069.890511,1.631853786,454.2919708,65562.89051,
19_11CGC_Phyto_L_peak,2019,November,11/19/2019,Cougar,C (peak),Asterionella formosa,Asterionella,Aste,N,Diatom (Bacillariophyceae),13.16788321,2.898550725,20278.54015,30.9299056,454.2919708,65562.89051,
19_11CGC_Phyto_L_peak,2019,November,11/19/2019,Cougar,C (peak),Dinobryon sertularia,Dinobryon,Dino,N,Golden algae (Chrysophyceae),13.16788321,2.898550725,1580.145985,2.410122515,454.2919708,65562.89051,
19_11CGC_Phyto_L_peak,2019,November,11/19/2019,Cougar,C (peak),Kephyrion sp.,Kephyrion,Keph,N,Golden algae (Chrysophyceae),6.583941606,1.449275362,414.7883212,0.63265716,454.2919708,65562.89051,
19_11CGC_Phyto_L_peak,2019,November,11/19/2019,Cougar,C (peak),Oocystis pusilla,Oocystis,Oocy,N,Green algae (Chlorophyta & Charophyta),3.291970803,0.724637681,711.0656934,1.084555132,454.2919708,65562.89051,
19_11CGC_Phyto_L_peak,2019,November,11/19/2019,Cougar,C (peak),Navicula cryptocephala,Navicula,Navi,N,Diatom (Bacillariophyceae),3.291970803,0.724637681,609.0145985,0.928901386,454.2919708,65562.89051,
19_11CGC_Phyto_L_peak,2019,November,11/19/2019,Cougar,C (peak),Synedra radians,Synedra,Syne,N,Diatom (Bacillariophyceae),3.291970803,0.724637681,2370.218978,3.615183772,454.2919708,65562.89051,
19_11CGC_Phyto_L_peak,2019,November,11/19/2019,Cougar,C (peak),Nitzschia palea,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),3.291970803,0.724637681,592.5547445,0.903795943,454.2919708,65562.89051,
19_11CGC_Phyto_L_peak,2019,November,11/19/2019,Cougar,C (peak),Gomphonema angustatum,Gomphonema,Gomp,N,Diatom (Bacillariophyceae),3.291970803,0.724637681,592.5547445,0.903795943,454.2919708,65562.89051,
19_11CGC_Phyto_L_peak,2019,November,11/19/2019,Cougar,C (peak),Synedra ulna,Synedra,Syne,N,Diatom (Bacillariophyceae),3.291970803,0.724637681,6551.021898,9.991966258,454.2919708,65562.89051,
19_11CGC_Phyto_L_peak,2019,November,11/19/2019,Cougar,C (peak),Navicula minima,Navicula,Navi,N,Diatom (Bacillariophyceae),3.291970803,0.724637681,144.8467153,0.220927897,454.2919708,65562.89051,
19_11CGC_Phyto_L_peak,2019,November,11/19/2019,Cougar,C (peak),Dolichospermum flos-aquae,Dolichospermum,Doli,N,Bluegreen algae (Cyanobacteria),3.291970803,0.724637681,2205.620438,3.364129343,454.2919708,65562.89051,32.91970803
19_11CGC_Phyto_L_depth,2019,November,11/19/2019,Cougar,C (depth),Rhodomonas minuta,Rhodomonas,Rhod,N,Cryptophyte (Cryptophyta),148.2159624,60.21505376,2964.319249,6.123899612,246.1443662,48405.74531,
19_11CGC_Phyto_L_depth,2019,November,11/19/2019,Cougar,C (depth),Cryptomonas erosa,Cryptomonas,Cryp,N,Cryptophyte (Cryptophyta),31.76056338,12.90322581,16515.49296,34.11886927,246.1443662,48405.74531,
19_11CGC_Phyto_L_depth,2019,November,11/19/2019,Cougar,C (depth),Ankistrodesmus falcatus,Ankistrodesmus,Anki,N,Green algae (Chlorophyta & Charophyta),15.88028169,6.451612903,397.0070423,0.820165127,246.1443662,48405.74531,
19_11CGC_Phyto_L_depth,2019,November,11/19/2019,Cougar,C (depth),Kephyrion sp.,Kephyrion,Keph,N,Golden algae (Chrysophyceae),15.88028169,6.451612903,1000.457746,2.066816119,246.1443662,48405.74531,
19_11CGC_Phyto_L_depth,2019,November,11/19/2019,Cougar,C (depth),Asterionella formosa,Asterionella,Aste,N,Diatom (Bacillariophyceae),15.88028169,6.451612903,11529.08451,23.81759528,246.1443662,48405.74531,
19_11CGC_Phyto_L_depth,2019,November,11/19/2019,Cougar,C (depth),Stephanodiscus hantzschii,Stephanodiscus,Step,N,Diatom (Bacillariophyceae),2.646713615,1.075268817,317.6056338,0.656132101,246.1443662,48405.74531,
19_11CGC_Phyto_L_depth,2019,November,11/19/2019,Cougar,C (depth),Achnanthes minutissima,Achnanthes,Achn,N,Diatom (Bacillariophyceae),2.646713615,1.075268817,132.3356808,0.273388376,246.1443662,48405.74531,
19_11CGC_Phyto_L_depth,2019,November,11/19/2019,Cougar,C (depth),Melosira distans alpigena,Melosira,Melo,N,Diatom (Bacillariophyceae),2.646713615,1.075268817,926.3497653,1.913718629,246.1443662,48405.74531,
19_11CGC_Phyto_L_depth,2019,November,11/19/2019,Cougar,C (depth),Dolichospermum flos-aquae,Dolichospermum,Doli,N,Bluegreen algae (Cyanobacteria),2.646713615,1.075268817,7093.192488,14.65361693,246.1443662,48405.74531,105.8685446
19_11CGC_Phyto_L_depth,2019,November,11/19/2019,Cougar,C (depth),Diatoma hiemale mesodon,Diatoma,Diat,N,Diatom (Bacillariophyceae),2.646713615,1.075268817,2117.370892,4.374214008,246.1443662,48405.74531,
19_11CGC_Phyto_L_depth,2019,November,11/19/2019,Cougar,C (depth),Cyclotella stelligera,Cyclotella,Cycl,N,Diatom (Bacillariophyceae),2.646713615,1.075268817,145.5692488,0.300727213,246.1443662,48405.74531,
19_11CGC_Phyto_L_depth,2019,November,11/19/2019,Cougar,C (depth),Synedra ulna,Synedra,Syne,N,Diatom (Bacillariophyceae),2.646713615,1.075268817,5266.960094,10.88085735,246.1443662,48405.74531,
19_11LPC_Phyto_L_peak,2019,November,11/19/2019,Lookout Point,C (peak),Rhodomonas minuta,Rhodomonas,Rhod,N,Cryptophyte (Cryptophyta),183.0982906,37.25490196,3661.965812,1.169810275,491.474359,313039.2927,
19_11LPC_Phyto_L_peak,2019,November,11/19/2019,Lookout Point,C (peak),Cryptomonas erosa,Cryptomonas,Cryp,N,Cryptophyte (Cryptophyta),48.18376068,9.803921569,25055.55556,8.003965041,491.474359,313039.2927,
19_11LPC_Phyto_L_peak,2019,November,11/19/2019,Lookout Point,C (peak),Melosira ambigua,Melosira,Melo,N,Diatom (Bacillariophyceae),43.36538462,8.823529412,97060.40385,31.00582135,491.474359,313039.2927,
19_11LPC_Phyto_L_peak,2019,November,11/19/2019,Lookout Point,C (peak),Stephanodiscus hantzschii,Stephanodiscus,Step,N,Diatom (Bacillariophyceae),28.91025641,5.882352941,3469.230769,1.108241313,491.474359,313039.2927,
19_11LPC_Phyto_L_peak,2019,November,11/19/2019,Lookout Point,C (peak),Cyclotella stelligera,Cyclotella,Cycl,N,Diatom (Bacillariophyceae),24.09188034,4.901960784,1325.053419,0.423286613,491.474359,313039.2927,
19_11LPC_Phyto_L_peak,2019,November,11/19/2019,Lookout Point,C (peak),Asterionella formosa,Asterionella,Aste,N,Diatom (Bacillariophyceae),19.27350427,3.921568627,27561.11111,8.804361545,491.474359,313039.2927,
19_11LPC_Phyto_L_peak,2019,November,11/19/2019,Lookout Point,C (peak),Aphanizomenon flos-aquae,Aphanizomenon,Apha,N,Bluegreen algae (Cyanobacteria),14.45512821,2.941176471,24588.17308,7.854660309,491.474359,313039.2927,390.2884615
19_11LPC_Phyto_L_peak,2019,November,11/19/2019,Lookout Point,C (peak),Ankistrodesmus falcatus,Ankistrodesmus,Anki,N,Green algae (Chlorophyta & Charophyta),14.45512821,2.941176471,361.3782051,0.115441803,491.474359,313039.2927,
19_11LPC_Phyto_L_peak,2019,November,11/19/2019,Lookout Point,C (peak),Dolichospermum flos-aquae,Dolichospermum,Doli,N,Bluegreen algae (Cyanobacteria),14.45512821,2.941176471,31960.28846,10.2096731,491.474359,313039.2927,477.0192308
19_11LPC_Phyto_L_peak,2019,November,11/19/2019,Lookout Point,C (peak),Synedra rumpens,Synedra,Syne,N,Diatom (Bacillariophyceae),9.636752137,1.960784314,1349.145299,0.430982733,491.474359,313039.2927,
19_11LPC_Phyto_L_peak,2019,November,11/19/2019,Lookout Point,C (peak),Mallomonas sp.,Mallomonas,Mall,Y,Golden algae (Chrysophyceae),9.636752137,1.960784314,3661.965812,1.169810275,491.474359,313039.2927,
19_11LPC_Phyto_L_peak,2019,November,11/19/2019,Lookout Point,C (peak),Gomphonema angustatum,Gomphonema,Gomp,N,Diatom (Bacillariophyceae),4.818376068,0.980392157,867.3076923,0.277060328,491.474359,313039.2927,
19_11LPC_Phyto_L_peak,2019,November,11/19/2019,Lookout Point,C (peak),Fragilaria crotonensis,Fragilaria,Frag,N,Diatom (Bacillariophyceae),4.818376068,0.980392157,48569.23077,15.51537839,491.474359,313039.2927,
19_11LPC_Phyto_L_peak,2019,November,11/19/2019,Lookout Point,C (peak),Navicula cascadensis,Navicula,Navi,N,Diatom (Bacillariophyceae),4.818376068,0.980392157,289.1025641,0.092353443,491.474359,313039.2927,
